FID	X	Y
1930	226434.7989	1896465.101
1931	226534.7989	1896465.101
1932	226634.7989	1896465.101
1933	226734.7989	1896465.101
1934	226834.7989	1896465.101
1935	226934.7989	1896465.101
1936	227034.7989	1896465.101
1937	227134.7989	1896465.101
1938	227234.7989	1896465.101
1939	227334.7989	1896465.101
1940	227434.7989	1896465.101
1941	227534.7989	1896465.101
1942	227634.7989	1896465.101
1943	227734.7989	1896465.101
1944	227834.7989	1896465.101
1945	227934.7989	1896465.101
1946	228034.7989	1896465.101
1947	228134.7989	1896465.101
1948	228234.7989	1896465.101
1949	228334.7989	1896465.101
1950	228434.7989	1896465.101
1951	228534.7989	1896465.101
1952	228634.7989	1896465.101
1953	228734.7989	1896465.101
1954	228834.7989	1896465.101
1955	228934.7989	1896465.101
1956	229034.7989	1896465.101
1957	229134.7989	1896465.101
1958	229234.7989	1896465.101
1959	229334.7989	1896465.101
1960	229434.7989	1896465.101
1961	229534.7989	1896465.101
1962	229634.7989	1896465.101
1963	229734.7989	1896465.101
1964	229834.7989	1896465.101
1965	229934.7989	1896465.101
1966	230034.7989	1896465.101
1967	230134.7989	1896465.101
1968	230234.7989	1896465.101
1969	230334.7989	1896465.101
1970	230434.7989	1896465.101
1971	230534.7989	1896465.101
1972	230634.7989	1896465.101
1973	230734.7989	1896465.101
1974	230834.7989	1896465.101
1975	230934.7989	1896465.101
1976	231034.7989	1896465.101
1977	231134.7989	1896465.101
1978	231234.7989	1896465.101
1979	231334.7989	1896465.101
1980	231434.7989	1896465.101
1981	231534.7989	1896465.101
1982	231634.7989	1896465.101
1983	224434.7989	1896565.101
1984	224534.7989	1896565.101
1985	224634.7989	1896565.101
1986	224734.7989	1896565.101
1987	224834.7989	1896565.101
1988	224934.7989	1896565.101
1989	225034.7989	1896565.101
1990	225134.7989	1896565.101
1991	225234.7989	1896565.101
1992	225334.7989	1896565.101
1993	225434.7989	1896565.101
1994	225534.7989	1896565.101
1995	225634.7989	1896565.101
1996	225734.7989	1896565.101
1997	225834.7989	1896565.101
1998	225934.7989	1896565.101
1999	226034.7989	1896565.101
2000	226134.7989	1896565.101
2001	226234.7989	1896565.101
2002	226334.7989	1896565.101
2003	226434.7989	1896565.101
2004	226534.7989	1896565.101
2005	226634.7989	1896565.101
2006	226734.7989	1896565.101
2007	226834.7989	1896565.101
2008	226934.7989	1896565.101
2009	227034.7989	1896565.101
2010	227134.7989	1896565.101
2011	227234.7989	1896565.101
2012	227334.7989	1896565.101
2013	227434.7989	1896565.101
2014	227534.7989	1896565.101
2015	227634.7989	1896565.101
2016	227734.7989	1896565.101
2017	227834.7989	1896565.101
2018	227934.7989	1896565.101
2019	228034.7989	1896565.101
2020	228134.7989	1896565.101
2021	228234.7989	1896565.101
2022	228334.7989	1896565.101
2023	228434.7989	1896565.101
2024	228534.7989	1896565.101
2025	228634.7989	1896565.101
2026	228734.7989	1896565.101
2027	228834.7989	1896565.101
2028	228934.7989	1896565.101
2029	229034.7989	1896565.101
2030	229134.7989	1896565.101
2031	229234.7989	1896565.101
2032	229334.7989	1896565.101
2033	229434.7989	1896565.101
2034	229534.7989	1896565.101
2035	229634.7989	1896565.101
2036	229734.7989	1896565.101
2037	229834.7989	1896565.101
2038	229934.7989	1896565.101
2039	230034.7989	1896565.101
2040	230134.7989	1896565.101
2041	230234.7989	1896565.101
2042	230334.7989	1896565.101
2043	230434.7989	1896565.101
2044	230534.7989	1896565.101
2045	230634.7989	1896565.101
2046	230734.7989	1896565.101
2047	230834.7989	1896565.101
2048	230934.7989	1896565.101
2049	231034.7989	1896565.101
2050	231134.7989	1896565.101
2051	231234.7989	1896565.101
2052	231334.7989	1896565.101
2053	231434.7989	1896565.101
2054	231534.7989	1896565.101
2055	224534.7989	1896665.101
2056	224634.7989	1896665.101
2057	224734.7989	1896665.101
2058	224834.7989	1896665.101
2059	224934.7989	1896665.101
2060	225034.7989	1896665.101
2061	225134.7989	1896665.101
2062	225234.7989	1896665.101
2063	225334.7989	1896665.101
2064	225434.7989	1896665.101
2065	225534.7989	1896665.101
2066	225634.7989	1896665.101
2067	225734.7989	1896665.101
2068	225834.7989	1896665.101
2069	225934.7989	1896665.101
2070	226034.7989	1896665.101
2071	226134.7989	1896665.101
2072	226234.7989	1896665.101
2073	226334.7989	1896665.101
2074	226434.7989	1896665.101
2075	226534.7989	1896665.101
2076	226634.7989	1896665.101
2077	226734.7989	1896665.101
2078	226834.7989	1896665.101
2079	226934.7989	1896665.101
2080	227034.7989	1896665.101
2081	227134.7989	1896665.101
2082	227234.7989	1896665.101
2083	227334.7989	1896665.101
2084	227434.7989	1896665.101
2085	227534.7989	1896665.101
2086	227634.7989	1896665.101
2087	227734.7989	1896665.101
2088	227834.7989	1896665.101
2089	227934.7989	1896665.101
2090	228034.7989	1896665.101
2091	228134.7989	1896665.101
2092	228234.7989	1896665.101
2093	228334.7989	1896665.101
2094	228434.7989	1896665.101
2095	228534.7989	1896665.101
2096	228634.7989	1896665.101
2097	228734.7989	1896665.101
2098	228834.7989	1896665.101
2099	228934.7989	1896665.101
2100	229034.7989	1896665.101
2101	229134.7989	1896665.101
2102	229234.7989	1896665.101
2103	229334.7989	1896665.101
2104	229434.7989	1896665.101
2105	229534.7989	1896665.101
2106	229634.7989	1896665.101
2107	229734.7989	1896665.101
2108	229834.7989	1896665.101
2109	229934.7989	1896665.101
2110	230034.7989	1896665.101
2111	230134.7989	1896665.101
2112	230234.7989	1896665.101
2113	230334.7989	1896665.101
2114	230434.7989	1896665.101
2115	230534.7989	1896665.101
2116	230634.7989	1896665.101
2117	230734.7989	1896665.101
2118	230834.7989	1896665.101
2119	230934.7989	1896665.101
2120	231034.7989	1896665.101
2121	231134.7989	1896665.101
2122	231234.7989	1896665.101
2123	231334.7989	1896665.101
2124	231434.7989	1896665.101
2125	231534.7989	1896665.101
2126	231634.7989	1896665.101
2127	224534.7989	1896765.101
2128	224634.7989	1896765.101
2129	224734.7989	1896765.101
2130	224834.7989	1896765.101
2131	224934.7989	1896765.101
2132	225034.7989	1896765.101
2133	225134.7989	1896765.101
2134	225234.7989	1896765.101
2135	225334.7989	1896765.101
2136	225434.7989	1896765.101
2137	225534.7989	1896765.101
2138	225634.7989	1896765.101
2139	225734.7989	1896765.101
2140	225834.7989	1896765.101
2141	225934.7989	1896765.101
2142	226034.7989	1896765.101
2143	226134.7989	1896765.101
2144	226234.7989	1896765.101
2145	226334.7989	1896765.101
2146	226434.7989	1896765.101
2147	226534.7989	1896765.101
2148	226634.7989	1896765.101
2149	226734.7989	1896765.101
2150	226834.7989	1896765.101
2151	226934.7989	1896765.101
2152	227034.7989	1896765.101
2153	227134.7989	1896765.101
2154	227234.7989	1896765.101
2155	227334.7989	1896765.101
2156	227434.7989	1896765.101
2157	227534.7989	1896765.101
2158	227634.7989	1896765.101
2159	227734.7989	1896765.101
2160	227834.7989	1896765.101
2161	227934.7989	1896765.101
2162	228034.7989	1896765.101
2163	228134.7989	1896765.101
2164	228234.7989	1896765.101
2165	228334.7989	1896765.101
2166	228434.7989	1896765.101
2167	228534.7989	1896765.101
2168	228634.7989	1896765.101
2169	228734.7989	1896765.101
2170	228834.7989	1896765.101
2171	228934.7989	1896765.101
2172	229034.7989	1896765.101
2173	229134.7989	1896765.101
2174	229234.7989	1896765.101
2175	229334.7989	1896765.101
2176	229434.7989	1896765.101
2177	229534.7989	1896765.101
2178	229634.7989	1896765.101
2179	229734.7989	1896765.101
2180	229834.7989	1896765.101
2181	229934.7989	1896765.101
2182	230034.7989	1896765.101
2183	230134.7989	1896765.101
2184	230234.7989	1896765.101
2185	230334.7989	1896765.101
2186	230434.7989	1896765.101
2187	230534.7989	1896765.101
2188	230634.7989	1896765.101
2189	230734.7989	1896765.101
2190	230834.7989	1896765.101
2191	230934.7989	1896765.101
2192	231034.7989	1896765.101
2193	231134.7989	1896765.101
2194	231234.7989	1896765.101
2195	231334.7989	1896765.101
2196	231434.7989	1896765.101
2197	231534.7989	1896765.101
2198	231634.7989	1896765.101
2199	224634.7989	1896865.101
2200	224734.7989	1896865.101
2201	224834.7989	1896865.101
2202	224934.7989	1896865.101
2203	225034.7989	1896865.101
2204	225134.7989	1896865.101
2205	225234.7989	1896865.101
2206	225334.7989	1896865.101
2207	225434.7989	1896865.101
2208	225534.7989	1896865.101
2209	225634.7989	1896865.101
2210	225734.7989	1896865.101
2211	225834.7989	1896865.101
2212	225934.7989	1896865.101
2213	226034.7989	1896865.101
2214	226134.7989	1896865.101
2215	226234.7989	1896865.101
2216	226334.7989	1896865.101
2217	226434.7989	1896865.101
2218	226534.7989	1896865.101
2219	226634.7989	1896865.101
2220	226734.7989	1896865.101
2221	226834.7989	1896865.101
2222	226934.7989	1896865.101
2223	227034.7989	1896865.101
2224	227134.7989	1896865.101
2225	227234.7989	1896865.101
2226	227334.7989	1896865.101
2227	227434.7989	1896865.101
2228	227534.7989	1896865.101
2229	227634.7989	1896865.101
2230	227734.7989	1896865.101
2231	227834.7989	1896865.101
2232	227934.7989	1896865.101
2233	228034.7989	1896865.101
2234	228134.7989	1896865.101
2235	228234.7989	1896865.101
2236	228334.7989	1896865.101
2237	228434.7989	1896865.101
2238	228534.7989	1896865.101
2239	228634.7989	1896865.101
2240	228734.7989	1896865.101
2241	228834.7989	1896865.101
2242	228934.7989	1896865.101
2243	229034.7989	1896865.101
2244	229134.7989	1896865.101
2245	229234.7989	1896865.101
2246	229334.7989	1896865.101
2247	229434.7989	1896865.101
2248	229534.7989	1896865.101
2249	229634.7989	1896865.101
2250	229734.7989	1896865.101
2251	229834.7989	1896865.101
2252	229934.7989	1896865.101
2253	230034.7989	1896865.101
2254	230134.7989	1896865.101
2255	230234.7989	1896865.101
2256	230334.7989	1896865.101
2257	230434.7989	1896865.101
2258	230534.7989	1896865.101
2259	230634.7989	1896865.101
2260	230734.7989	1896865.101
2261	230834.7989	1896865.101
2262	230934.7989	1896865.101
2263	231034.7989	1896865.101
2264	231134.7989	1896865.101
2265	231234.7989	1896865.101
2266	231334.7989	1896865.101
2267	231434.7989	1896865.101
2268	231534.7989	1896865.101
2269	231634.7989	1896865.101
2270	224734.7989	1896965.101
2271	224834.7989	1896965.101
2272	224934.7989	1896965.101
2273	225034.7989	1896965.101
2274	225134.7989	1896965.101
2275	225234.7989	1896965.101
2276	225334.7989	1896965.101
2277	225434.7989	1896965.101
2278	225534.7989	1896965.101
2279	225634.7989	1896965.101
2280	225734.7989	1896965.101
2281	225834.7989	1896965.101
2282	225934.7989	1896965.101
2283	226034.7989	1896965.101
2284	226134.7989	1896965.101
2285	226234.7989	1896965.101
2286	226334.7989	1896965.101
2287	226434.7989	1896965.101
2288	226534.7989	1896965.101
2289	226634.7989	1896965.101
2290	226734.7989	1896965.101
2291	226834.7989	1896965.101
2292	226934.7989	1896965.101
2293	227034.7989	1896965.101
2294	227134.7989	1896965.101
2295	227234.7989	1896965.101
2296	227334.7989	1896965.101
2297	227434.7989	1896965.101
2298	227534.7989	1896965.101
2299	227634.7989	1896965.101
2300	227734.7989	1896965.101
2301	227834.7989	1896965.101
2302	227934.7989	1896965.101
2303	228034.7989	1896965.101
2304	228134.7989	1896965.101
2305	228234.7989	1896965.101
2306	228334.7989	1896965.101
2307	228434.7989	1896965.101
2308	228534.7989	1896965.101
2309	228634.7989	1896965.101
2310	228734.7989	1896965.101
2311	228834.7989	1896965.101
2312	228934.7989	1896965.101
2313	229034.7989	1896965.101
2314	229134.7989	1896965.101
2315	229234.7989	1896965.101
2316	229334.7989	1896965.101
2317	229434.7989	1896965.101
2318	229534.7989	1896965.101
2319	229634.7989	1896965.101
2320	229734.7989	1896965.101
2321	229834.7989	1896965.101
2322	229934.7989	1896965.101
2323	230034.7989	1896965.101
2324	230134.7989	1896965.101
2325	230234.7989	1896965.101
2326	230334.7989	1896965.101
2327	230434.7989	1896965.101
2328	230534.7989	1896965.101
2329	230634.7989	1896965.101
2330	230734.7989	1896965.101
2331	230834.7989	1896965.101
2332	230934.7989	1896965.101
2333	231034.7989	1896965.101
2334	231134.7989	1896965.101
2335	231234.7989	1896965.101
2336	231334.7989	1896965.101
2337	231434.7989	1896965.101
2338	231534.7989	1896965.101
2339	231634.7989	1896965.101
2340	224734.7989	1897065.101
2341	224834.7989	1897065.101
2342	224934.7989	1897065.101
2343	225034.7989	1897065.101
2344	225134.7989	1897065.101
2345	225234.7989	1897065.101
2346	225334.7989	1897065.101
2347	225434.7989	1897065.101
2348	225534.7989	1897065.101
2349	225634.7989	1897065.101
2350	225734.7989	1897065.101
2351	225834.7989	1897065.101
2352	225934.7989	1897065.101
2353	226034.7989	1897065.101
2354	226134.7989	1897065.101
2355	226234.7989	1897065.101
2356	226334.7989	1897065.101
2357	226434.7989	1897065.101
2358	226534.7989	1897065.101
2359	226634.7989	1897065.101
2360	226734.7989	1897065.101
2361	226834.7989	1897065.101
2362	226934.7989	1897065.101
2363	227034.7989	1897065.101
2364	227134.7989	1897065.101
2365	227234.7989	1897065.101
2366	227334.7989	1897065.101
2367	227434.7989	1897065.101
2368	227534.7989	1897065.101
2369	227634.7989	1897065.101
2370	227734.7989	1897065.101
2371	227834.7989	1897065.101
2372	227934.7989	1897065.101
2373	228034.7989	1897065.101
2374	228134.7989	1897065.101
2375	228234.7989	1897065.101
2376	228334.7989	1897065.101
2377	228434.7989	1897065.101
2378	228534.7989	1897065.101
2379	228634.7989	1897065.101
2380	228734.7989	1897065.101
2381	228834.7989	1897065.101
2382	228934.7989	1897065.101
2383	229034.7989	1897065.101
2384	229134.7989	1897065.101
2385	229234.7989	1897065.101
2386	229334.7989	1897065.101
2387	229434.7989	1897065.101
2388	229534.7989	1897065.101
2389	229634.7989	1897065.101
2390	229734.7989	1897065.101
2391	229834.7989	1897065.101
2392	229934.7989	1897065.101
2393	230034.7989	1897065.101
2394	230134.7989	1897065.101
2395	230234.7989	1897065.101
2396	230334.7989	1897065.101
2397	230434.7989	1897065.101
2398	230534.7989	1897065.101
2399	230634.7989	1897065.101
2400	230734.7989	1897065.101
2401	230834.7989	1897065.101
2402	230934.7989	1897065.101
2403	231034.7989	1897065.101
2404	231134.7989	1897065.101
2405	231234.7989	1897065.101
2406	231334.7989	1897065.101
2407	231434.7989	1897065.101
2408	231534.7989	1897065.101
2409	231634.7989	1897065.101
2410	231734.7989	1897065.101
2411	224734.7989	1897165.101
2412	224834.7989	1897165.101
2413	224934.7989	1897165.101
2414	225034.7989	1897165.101
2415	225134.7989	1897165.101
2416	225234.7989	1897165.101
2417	225334.7989	1897165.101
2418	225434.7989	1897165.101
2419	225534.7989	1897165.101
2420	225634.7989	1897165.101
2421	225734.7989	1897165.101
2422	225834.7989	1897165.101
2423	225934.7989	1897165.101
2424	226034.7989	1897165.101
2425	226134.7989	1897165.101
2426	226234.7989	1897165.101
2427	226334.7989	1897165.101
2428	226434.7989	1897165.101
2429	226534.7989	1897165.101
2430	226634.7989	1897165.101
2431	226734.7989	1897165.101
2432	226834.7989	1897165.101
2433	226934.7989	1897165.101
2434	227034.7989	1897165.101
2435	227134.7989	1897165.101
2436	227234.7989	1897165.101
2437	227334.7989	1897165.101
2438	227434.7989	1897165.101
2439	227534.7989	1897165.101
2440	227634.7989	1897165.101
2441	227734.7989	1897165.101
2442	227834.7989	1897165.101
2443	227934.7989	1897165.101
2444	228034.7989	1897165.101
2445	228134.7989	1897165.101
2446	228234.7989	1897165.101
2447	228334.7989	1897165.101
2448	228434.7989	1897165.101
2449	228534.7989	1897165.101
2450	228634.7989	1897165.101
2451	228734.7989	1897165.101
2452	228834.7989	1897165.101
2453	228934.7989	1897165.101
2454	229034.7989	1897165.101
2455	229134.7989	1897165.101
2456	229234.7989	1897165.101
2457	229334.7989	1897165.101
2458	229434.7989	1897165.101
2459	229534.7989	1897165.101
2460	229634.7989	1897165.101
2461	229734.7989	1897165.101
2462	229834.7989	1897165.101
2463	229934.7989	1897165.101
2464	230034.7989	1897165.101
2465	230134.7989	1897165.101
2466	230234.7989	1897165.101
2467	230334.7989	1897165.101
2468	230434.7989	1897165.101
2469	230534.7989	1897165.101
2470	230634.7989	1897165.101
2471	230734.7989	1897165.101
2472	230834.7989	1897165.101
2473	230934.7989	1897165.101
2474	231034.7989	1897165.101
2475	231134.7989	1897165.101
2476	231234.7989	1897165.101
2477	231334.7989	1897165.101
2478	231434.7989	1897165.101
2479	231534.7989	1897165.101
2480	231634.7989	1897165.101
2481	231734.7989	1897165.101
2482	231834.7989	1897165.101
2483	231934.7989	1897165.101
2484	224634.7989	1897265.101
2485	224734.7989	1897265.101
2486	224834.7989	1897265.101
2487	224934.7989	1897265.101
2488	225034.7989	1897265.101
2489	225134.7989	1897265.101
2490	225234.7989	1897265.101
2491	225334.7989	1897265.101
2492	225434.7989	1897265.101
2493	225534.7989	1897265.101
2494	225634.7989	1897265.101
2495	225734.7989	1897265.101
2496	225834.7989	1897265.101
2497	225934.7989	1897265.101
2498	226034.7989	1897265.101
2499	226134.7989	1897265.101
2500	226234.7989	1897265.101
2501	226334.7989	1897265.101
2502	226434.7989	1897265.101
2503	226534.7989	1897265.101
2504	226634.7989	1897265.101
2505	226734.7989	1897265.101
2506	226834.7989	1897265.101
2507	226934.7989	1897265.101
2508	227034.7989	1897265.101
2509	227134.7989	1897265.101
2510	227234.7989	1897265.101
2511	227334.7989	1897265.101
2512	227434.7989	1897265.101
2513	227534.7989	1897265.101
2514	227634.7989	1897265.101
2515	227734.7989	1897265.101
2516	227834.7989	1897265.101
2517	227934.7989	1897265.101
2518	228034.7989	1897265.101
2519	228134.7989	1897265.101
2520	228234.7989	1897265.101
2521	228334.7989	1897265.101
2522	228434.7989	1897265.101
2523	228534.7989	1897265.101
2524	228634.7989	1897265.101
2525	228734.7989	1897265.101
2526	228834.7989	1897265.101
2527	228934.7989	1897265.101
2528	229034.7989	1897265.101
2529	229134.7989	1897265.101
2530	229234.7989	1897265.101
2531	229334.7989	1897265.101
2532	229434.7989	1897265.101
2533	229534.7989	1897265.101
2534	229634.7989	1897265.101
2535	229734.7989	1897265.101
2536	229834.7989	1897265.101
2537	229934.7989	1897265.101
2538	230034.7989	1897265.101
2539	230134.7989	1897265.101
2540	230234.7989	1897265.101
2541	230334.7989	1897265.101
2542	230434.7989	1897265.101
2543	230534.7989	1897265.101
2544	230634.7989	1897265.101
2545	230734.7989	1897265.101
2546	230834.7989	1897265.101
2547	230934.7989	1897265.101
2548	231034.7989	1897265.101
2549	231134.7989	1897265.101
2550	231234.7989	1897265.101
2551	231334.7989	1897265.101
2552	231434.7989	1897265.101
2553	231534.7989	1897265.101
2554	231634.7989	1897265.101
2555	231734.7989	1897265.101
2556	231834.7989	1897265.101
2557	231934.7989	1897265.101
2558	232034.7989	1897265.101
2559	224534.7989	1897365.101
2560	224634.7989	1897365.101
2561	224734.7989	1897365.101
2562	224834.7989	1897365.101
2563	224934.7989	1897365.101
2564	225034.7989	1897365.101
2565	225134.7989	1897365.101
2566	225234.7989	1897365.101
2567	225334.7989	1897365.101
2568	225434.7989	1897365.101
2569	225534.7989	1897365.101
2570	225634.7989	1897365.101
2571	225734.7989	1897365.101
2572	225834.7989	1897365.101
2573	225934.7989	1897365.101
2574	226034.7989	1897365.101
2575	226134.7989	1897365.101
2576	226234.7989	1897365.101
2577	226334.7989	1897365.101
2578	226434.7989	1897365.101
2579	226534.7989	1897365.101
2580	226634.7989	1897365.101
2581	226734.7989	1897365.101
2582	226834.7989	1897365.101
2583	226934.7989	1897365.101
2584	227034.7989	1897365.101
2585	227134.7989	1897365.101
2586	227234.7989	1897365.101
2587	227334.7989	1897365.101
2588	227434.7989	1897365.101
2589	227534.7989	1897365.101
2590	227634.7989	1897365.101
2591	227734.7989	1897365.101
2592	227834.7989	1897365.101
2593	227934.7989	1897365.101
2594	228034.7989	1897365.101
2595	228134.7989	1897365.101
2596	228234.7989	1897365.101
2597	228334.7989	1897365.101
2598	228434.7989	1897365.101
2599	228534.7989	1897365.101
2600	228634.7989	1897365.101
2601	228734.7989	1897365.101
2602	228834.7989	1897365.101
2603	228934.7989	1897365.101
2604	229034.7989	1897365.101
2605	229134.7989	1897365.101
2606	229234.7989	1897365.101
2607	229334.7989	1897365.101
2608	229434.7989	1897365.101
2609	229534.7989	1897365.101
2610	229634.7989	1897365.101
2611	229734.7989	1897365.101
2612	229834.7989	1897365.101
2613	229934.7989	1897365.101
2614	230034.7989	1897365.101
2615	230134.7989	1897365.101
2616	230234.7989	1897365.101
2617	230334.7989	1897365.101
2618	230434.7989	1897365.101
2619	230534.7989	1897365.101
2620	230634.7989	1897365.101
2621	230734.7989	1897365.101
2622	230834.7989	1897365.101
2623	230934.7989	1897365.101
2624	231034.7989	1897365.101
2625	231134.7989	1897365.101
2626	231234.7989	1897365.101
2627	231334.7989	1897365.101
2628	231434.7989	1897365.101
2629	231534.7989	1897365.101
2630	231634.7989	1897365.101
2631	231734.7989	1897365.101
2632	231834.7989	1897365.101
2633	231934.7989	1897365.101
2634	232034.7989	1897365.101
2635	224434.7989	1897465.101
2636	224534.7989	1897465.101
2637	224634.7989	1897465.101
2638	224734.7989	1897465.101
2639	224834.7989	1897465.101
2640	224934.7989	1897465.101
2641	225034.7989	1897465.101
2642	225134.7989	1897465.101
2643	225234.7989	1897465.101
2644	225334.7989	1897465.101
2645	225434.7989	1897465.101
2646	225534.7989	1897465.101
2647	225634.7989	1897465.101
2648	225734.7989	1897465.101
2649	225834.7989	1897465.101
2650	225934.7989	1897465.101
2651	226034.7989	1897465.101
2652	226134.7989	1897465.101
2653	226234.7989	1897465.101
2654	226334.7989	1897465.101
2655	226434.7989	1897465.101
2656	226534.7989	1897465.101
2657	226634.7989	1897465.101
2658	226734.7989	1897465.101
2659	226834.7989	1897465.101
2660	226934.7989	1897465.101
2661	227034.7989	1897465.101
2662	227134.7989	1897465.101
2663	227234.7989	1897465.101
2664	227334.7989	1897465.101
2665	227434.7989	1897465.101
2666	227534.7989	1897465.101
2667	227634.7989	1897465.101
2668	227734.7989	1897465.101
2669	227834.7989	1897465.101
2670	227934.7989	1897465.101
2671	228034.7989	1897465.101
2672	228134.7989	1897465.101
2673	228234.7989	1897465.101
2674	228334.7989	1897465.101
2675	228434.7989	1897465.101
2676	228534.7989	1897465.101
2677	228634.7989	1897465.101
2678	228734.7989	1897465.101
2679	228834.7989	1897465.101
2680	228934.7989	1897465.101
2681	229034.7989	1897465.101
2682	229134.7989	1897465.101
2683	229234.7989	1897465.101
2684	229334.7989	1897465.101
2685	229434.7989	1897465.101
2686	229534.7989	1897465.101
2687	229634.7989	1897465.101
2688	229734.7989	1897465.101
2689	229834.7989	1897465.101
2690	229934.7989	1897465.101
2691	230034.7989	1897465.101
2692	230134.7989	1897465.101
2693	230234.7989	1897465.101
2694	230334.7989	1897465.101
2695	230434.7989	1897465.101
2696	230534.7989	1897465.101
2697	230634.7989	1897465.101
2698	230734.7989	1897465.101
2699	230834.7989	1897465.101
2700	230934.7989	1897465.101
2701	231034.7989	1897465.101
2702	231134.7989	1897465.101
2703	231234.7989	1897465.101
2704	231334.7989	1897465.101
2705	231434.7989	1897465.101
2706	231534.7989	1897465.101
2707	231634.7989	1897465.101
2708	231734.7989	1897465.101
2709	231834.7989	1897465.101
2710	231934.7989	1897465.101
2711	232034.7989	1897465.101
2712	224434.7989	1897565.101
2713	224534.7989	1897565.101
2714	224634.7989	1897565.101
2715	224734.7989	1897565.101
2716	224834.7989	1897565.101
2717	224934.7989	1897565.101
2718	225034.7989	1897565.101
2719	225134.7989	1897565.101
2720	225234.7989	1897565.101
2721	225334.7989	1897565.101
2722	225434.7989	1897565.101
2723	225534.7989	1897565.101
2724	225634.7989	1897565.101
2725	225734.7989	1897565.101
2726	225834.7989	1897565.101
2727	225934.7989	1897565.101
2728	226034.7989	1897565.101
2729	226134.7989	1897565.101
2730	226234.7989	1897565.101
2731	226334.7989	1897565.101
2732	226434.7989	1897565.101
2733	226534.7989	1897565.101
2734	226634.7989	1897565.101
2735	226734.7989	1897565.101
2736	226834.7989	1897565.101
2737	226934.7989	1897565.101
2738	227034.7989	1897565.101
2739	227134.7989	1897565.101
2740	227234.7989	1897565.101
2741	227334.7989	1897565.101
2742	227434.7989	1897565.101
2743	227534.7989	1897565.101
2744	227634.7989	1897565.101
2745	227734.7989	1897565.101
2746	227834.7989	1897565.101
2747	227934.7989	1897565.101
2748	228034.7989	1897565.101
2749	228134.7989	1897565.101
2750	228234.7989	1897565.101
2751	228334.7989	1897565.101
2752	228434.7989	1897565.101
2753	228534.7989	1897565.101
2754	228634.7989	1897565.101
2755	228734.7989	1897565.101
2756	228834.7989	1897565.101
2757	228934.7989	1897565.101
2758	229034.7989	1897565.101
2759	229134.7989	1897565.101
2760	229234.7989	1897565.101
2761	229334.7989	1897565.101
2762	229434.7989	1897565.101
2763	229534.7989	1897565.101
2764	229634.7989	1897565.101
2765	229734.7989	1897565.101
2766	229834.7989	1897565.101
2767	229934.7989	1897565.101
2768	230034.7989	1897565.101
2769	230134.7989	1897565.101
2770	230234.7989	1897565.101
2771	230334.7989	1897565.101
2772	230434.7989	1897565.101
2773	230534.7989	1897565.101
2774	230634.7989	1897565.101
2775	230734.7989	1897565.101
2776	230834.7989	1897565.101
2777	230934.7989	1897565.101
2778	231034.7989	1897565.101
2779	231134.7989	1897565.101
2780	231234.7989	1897565.101
2781	231334.7989	1897565.101
2782	231434.7989	1897565.101
2783	231534.7989	1897565.101
2784	231634.7989	1897565.101
2785	231734.7989	1897565.101
2786	231834.7989	1897565.101
2787	231934.7989	1897565.101
2788	224434.7989	1897665.101
2789	224534.7989	1897665.101
2790	224634.7989	1897665.101
2791	224734.7989	1897665.101
2792	224834.7989	1897665.101
2793	224934.7989	1897665.101
2794	225034.7989	1897665.101
2795	225134.7989	1897665.101
2796	225234.7989	1897665.101
2797	225334.7989	1897665.101
2798	225434.7989	1897665.101
2799	225534.7989	1897665.101
2800	225634.7989	1897665.101
2801	225734.7989	1897665.101
2802	225834.7989	1897665.101
2803	225934.7989	1897665.101
2804	226034.7989	1897665.101
2805	226134.7989	1897665.101
2806	226234.7989	1897665.101
2807	226334.7989	1897665.101
2808	226434.7989	1897665.101
2809	226534.7989	1897665.101
2810	226634.7989	1897665.101
2811	226734.7989	1897665.101
2812	226834.7989	1897665.101
2813	226934.7989	1897665.101
2814	227034.7989	1897665.101
2815	227134.7989	1897665.101
2816	227234.7989	1897665.101
2817	227334.7989	1897665.101
2818	227434.7989	1897665.101
2819	227534.7989	1897665.101
2820	227634.7989	1897665.101
2821	227734.7989	1897665.101
2822	227834.7989	1897665.101
2823	227934.7989	1897665.101
2824	228034.7989	1897665.101
2825	228134.7989	1897665.101
2826	228234.7989	1897665.101
2827	228334.7989	1897665.101
2828	228434.7989	1897665.101
2829	228534.7989	1897665.101
2830	228634.7989	1897665.101
2831	228734.7989	1897665.101
2832	228834.7989	1897665.101
2833	228934.7989	1897665.101
2834	229034.7989	1897665.101
2835	229134.7989	1897665.101
2836	229234.7989	1897665.101
2837	229334.7989	1897665.101
2838	229434.7989	1897665.101
2839	229534.7989	1897665.101
2840	229634.7989	1897665.101
2841	229734.7989	1897665.101
2842	229834.7989	1897665.101
2843	229934.7989	1897665.101
2844	230034.7989	1897665.101
2845	230134.7989	1897665.101
2846	230234.7989	1897665.101
2847	230334.7989	1897665.101
2848	230434.7989	1897665.101
2849	230534.7989	1897665.101
2850	230634.7989	1897665.101
2851	230734.7989	1897665.101
2852	230834.7989	1897665.101
2853	230934.7989	1897665.101
2854	231034.7989	1897665.101
2855	231134.7989	1897665.101
2856	231234.7989	1897665.101
2857	231334.7989	1897665.101
2858	231434.7989	1897665.101
2859	231534.7989	1897665.101
2860	231634.7989	1897665.101
2861	231734.7989	1897665.101
